order_date_new,brand,product_category,new_customer_gender,new_shoe_size,new_country,sales_channel,quantity,unit_price,revenue,payment_method,new_loyalty_member,returned_flag_bool
2024-06-15,Under Armour,Training,F,9.5,IND,Offline,3,120.50,361.50,Unknown,No,0
2024-05-15,Puma,Running,M,N/A,USA,Online,,59.99,,Credit Card,No,
2023-10-24,Puma,Training,Other,11,USA,Web,,59.99,,Credit Card,No,
2023-03-08,Puma,Training,M,10,IND,Web,,99.99,,Cash,Yes,1
2024-05-06,Nike,Training,Unkown,N/A,Germany,Offline,,79.99,,PayPal,N/A,
2023-05-29,ASICS,Running,Other,11,Germany,Online,3,99.99,299.97,Credit Card,N/A,1
2023-09-05,ASICS,Casual,F,9,Germany,Mobile App,3,79.99,239.97,Credit Card,No,1
2023-12-02,Puma,Running,M,10,USA,Online,,,,Unknown,Yes,
2024-03-11,Adidas,Football,Unkown,8.5,USA,Web,3,,,Cash,N/A,1
2023-09-08,Under Armour,Training,F,8.5,Germany,Offline,1,99.99,99.99,Cash,N/A,1
2023-03-20,Nike,Training,M,9.5,Unkown,unknown,2,79.99,159.98,Credit Card,Yes,
2024-03-27,Adidas,Basketball,M,7,IND,Online,2,79.99,159.98,PayPal,No,1
2023-10-15,Nike,Basketball,F,8,USA,Store,,79.99,,PayPal,N/A,
2023-09-04,New Balance,Training,Unkown,7,Germany,Offline,,99.99,,Cash,Yes,1
2023-04-01,Puma,Running,M,8.5,IND,Web,2,,,PayPal,No,1
2023-04-10,Under Armour,Training,F,7,USA,Offline,1,99.99,99.99,Debit Card,No,1
2023-10-30,Adidas,Running,M,10,IND,unknown,1,120.50,120.50,UPI,No,1
2023-03-06,Nike,Training,Other,7,Unkown,Offline,,120.50,,Unknown,No,1
2023-03-28,Nike,Football,F,9,IND,unknown,2,59.99,119.98,PayPal,N/A,
2024-06-27,New Balance,Casual,Unkown,10,Germany,Web,3,120.50,361.50,Debit Card,N/A,0
2023-10-13,Adidas,Running,F,9.5,IND,Web,3,,,PayPal,No,1
2023-04-29,ASICS,Casual,M,N/A,Germany,unknown,2,59.99,119.98,PayPal,No,1
2024-06-14,Nike,Casual,F,8,UK,Mobile App,2,79.99,159.98,PayPal,Yes,0
2024-06-21,New Balance,Training,F,7,Germany,Web,1,99.99,99.99,Debit Card,No,1
2023-04-02,Reebok,Running,M,8,IND,Web,2,,,Debit Card,Yes,0
2023-01-31,ASICS,Running,Unkown,7,USA,Store,1,59.99,59.99,Debit Card,N/A,1
2023-03-26,Nike,Football,F,8.5,USA,unknown,2,120.50,241.00,Unknown,N/A,1
2023-06-03,Under Armour,Casual,Unkown,11,IND,Store,3,120.50,361.50,Debit Card,Yes,
2023-06-01,Reebok,Casual,M,9,USA,Store,,99.99,,PayPal,N/A,1
2023-11-18,New Balance,Football,M,7,USA,Mobile App,,59.99,,Credit Card,Yes,
2023-09-25,ASICS,Basketball,M,8.5,Unkown,Store,,99.99,,PayPal,No,0
2024-01-22,Under Armour,Basketball,F,10,IND,Store,1,79.99,79.99,Unknown,Yes,0
2023-11-14,New Balance,Running,Unkown,N/A,USA,Web,,59.99,,Debit Card,No,0
2024-04-16,Under Armour,Casual,F,9,USA,Online,3,59.99,179.97,UPI,Yes,1
2024-02-06,New Balance,Running,Other,11,USA,Mobile App,1,,,Cash,No,1
2024-06-12,New Balance,Running,M,11,UK,Offline,,79.99,,Unknown,Yes,1
2024-02-14,ASICS,Basketball,M,11,USA,Online,3,79.99,239.97,Debit Card,No,
2023-05-14,Nike,Basketball,Other,8,Germany,Online,,79.99,,Cash,Yes,
2024-02-04,Under Armour,Running,F,9.5,UK,unknown,3,99.99,299.97,Unknown,Yes,0
2023-07-11,Reebok,Football,Other,9.5,IND,Store,2,59.99,119.98,PayPal,N/A,
2024-06-01,New Balance,Casual,F,9,IND,Store,2,59.99,119.98,Unknown,No,0
2023-03-05,ASICS,Running,Other,10,UK,Offline,3,59.99,179.97,Debit Card,Yes,1
2024-06-22,Adidas,Training,M,8,USA,unknown,3,59.99,179.97,PayPal,No,
2024-04-22,Nike,Casual,F,10,USA,unknown,1,,,Unknown,No,0
2023-08-10,Adidas,Running,M,7,USA,Online,,99.99,,PayPal,N/A,0
2023-12-02,Under Armour,Football,F,7,USA,Offline,1,120.50,120.50,Debit Card,Yes,1
2023-04-20,New Balance,Training,F,7,UK,unknown,,59.99,,Cash,Yes,0
2024-05-24,Nike,Football,M,10,Germany,Store,3,,,PayPal,Yes,1
2023-03-01,Nike,Running,F,11,USA,Mobile App,3,,,UPI,No,1
2024-02-11,Under Armour,Running,F,9,Germany,Offline,,99.99,,Debit Card,No,1
2024-06-01,Puma,Basketball,M,8,USA,Store,1,79.99,79.99,Credit Card,Yes,1
2024-06-16,Under Armour,Basketball,Unkown,7,IND,Offline,,59.99,,Cash,No,0
2024-03-21,ASICS,Running,M,9,Germany,Online,1,,,Credit Card,No,1
2024-06-16,New Balance,Running,M,9.5,USA,unknown,3,120.50,361.50,Cash,Yes,0
2023-08-06,Puma,Basketball,M,9.5,Unkown,Mobile App,2,79.99,159.98,Debit Card,No,
2023-04-22,Under Armour,Casual,Unkown,9,UK,Mobile App,,120.50,,UPI,Yes,
2023-02-11,Nike,Casual,M,10,IND,Store,2,99.99,199.98,Debit Card,No,
2024-06-25,Adidas,Training,Unkown,8.5,USA,Online,,59.99,,Credit Card,Yes,0
2023-01-19,Puma,Casual,F,8,IND,Store,1,,,PayPal,No,1
2024-04-08,ASICS,Casual,F,9.5,Germany,unknown,2,120.50,241.00,UPI,N/A,
2024-04-12,Puma,Casual,M,10,USA,Store,3,79.99,239.97,PayPal,Yes,0
2023-01-22,New Balance,Training,F,10,USA,Offline,3,,,Debit Card,Yes,1
2024-03-16,Nike,Casual,M,9,Germany,unknown,1,120.50,120.50,Credit Card,No,0
2023-02-01,ASICS,Training,Other,10,Unkown,Mobile App,,79.99,,Debit Card,Yes,
2024-01-06,Adidas,Casual,M,11,USA,Store,2,,,Cash,Yes,1
2024-03-20,Under Armour,Training,M,8.5,Unkown,unknown,1,,,Debit Card,No,
2023-09-30,Reebok,Basketball,M,8,UK,Online,,,,PayPal,No,0
2023-04-11,Puma,Casual,Other,8,IND,Offline,2,79.99,159.98,UPI,No,
2023-06-02,Puma,Running,M,9,Germany,Offline,3,,,Credit Card,Yes,
2024-06-10,Nike,Running,M,9.5,Unkown,Offline,,120.50,,Credit Card,Yes,
2023-07-17,Nike,Football,F,7,IND,Online,3,59.99,179.97,UPI,N/A,1
2023-11-26,Under Armour,Training,Unkown,10,Germany,unknown,,120.50,,Cash,No,1
2024-01-13,Reebok,Football,M,11,Germany,Offline,3,99.99,299.97,Credit Card,No,1
2024-02-17,Adidas,Basketball,M,8,Germany,unknown,2,,,Unknown,No,0
2023-02-18,New Balance,Casual,Other,8,UK,Offline,1,99.99,99.99,Debit Card,No,1
2023-04-02,Adidas,Training,Other,9.5,USA,Web,3,99.99,299.97,PayPal,Yes,0
2023-01-11,Adidas,Running,M,8,UK,Web,2,59.99,119.98,Debit Card,N/A,
2023-11-22,New Balance,Casual,Other,9.5,USA,Offline,,120.50,,Debit Card,No,1
2023-10-31,Nike,Training,F,8.5,USA,Offline,3,,,Cash,Yes,
2023-02-14,Puma,Running,F,N/A,UK,unknown,,99.99,,UPI,Yes,0
2024-04-26,ASICS,Football,Unkown,9,USA,Online,1,79.99,79.99,Credit Card,No,
2023-04-05,Puma,Casual,M,9,Unkown,Store,2,59.99,119.98,Unknown,No,
2024-03-24,Under Armour,Casual,F,8,Unkown,Offline,,79.99,,PayPal,Yes,0
2023-01-30,Under Armour,Football,Unkown,7,Germany,unknown,2,,,PayPal,N/A,
2024-03-14,Nike,Football,M,10,Germany,Mobile App,1,120.50,120.50,Debit Card,Yes,0
2023-01-03,Adidas,Training,F,8.5,IND,unknown,2,59.99,119.98,Debit Card,Yes,0
2024-01-10,Reebok,Running,Unkown,11,Germany,Mobile App,3,,,Debit Card,Yes,
2023-06-28,Reebok,Casual,M,11,UK,Web,2,99.99,199.98,PayPal,N/A,
2023-10-23,Nike,Basketball,M,10,Unkown,Web,1,79.99,79.99,Unknown,N/A,
2023-09-14,New Balance,Basketball,Unkown,8,USA,Store,3,79.99,239.97,UPI,No,
2024-06-03,Adidas,Training,F,9.5,Germany,Web,1,120.50,120.50,Cash,No,
2023-07-11,Reebok,Running,F,8,Germany,Web,,99.99,,PayPal,N/A,0
2024-01-29,New Balance,Football,F,N/A,USA,Offline,2,,,UPI,N/A,
2023-07-20,Puma,Casual,M,9.5,USA,unknown,1,,,Unknown,No,0
2023-02-23,Under Armour,Basketball,M,9.5,IND,unknown,3,59.99,179.97,Cash,N/A,1
2023-02-01,New Balance,Training,Unkown,8.5,IND,Store,1,79.99,79.99,UPI,No,
2024-02-07,Adidas,Basketball,F,11,USA,unknown,,79.99,,Debit Card,No,
2024-06-29,Adidas,Training,F,8,IND,Web,3,120.50,361.50,Debit Card,Yes,1
2023-12-02,Puma,Football,F,9,Germany,Mobile App,3,120.50,361.50,Debit Card,No,0
2024-06-26,New Balance,Running,F,9.5,IND,Store,3,59.99,179.97,Credit Card,No,
2023-09-27,Under Armour,Football,Unkown,11,IND,Offline,3,59.99,179.97,Credit Card,No,0
2023-05-03,New Balance,Football,F,7,UK,Mobile App,1,59.99,59.99,Unknown,Yes,
2023-08-30,Adidas,Football,Other,8,IND,Store,1,59.99,59.99,Cash,Yes,0
2023-12-02,Puma,Casual,F,9.5,Germany,unknown,1,79.99,79.99,PayPal,Yes,1
2024-03-12,New Balance,Basketball,F,8,IND,Online,3,59.99,179.97,Credit Card,Yes,1
2024-04-12,New Balance,Football,F,7,USA,Web,1,,,Credit Card,Yes,0
2023-05-13,Adidas,Basketball,F,9.5,Germany,Online,3,120.50,361.50,UPI,N/A,
2024-03-01,Puma,Training,F,N/A,IND,Mobile App,,99.99,,UPI,Yes,
2023-12-14,Under Armour,Basketball,Unkown,11,USA,Mobile App,,99.99,,Debit Card,Yes,
2023-05-02,Nike,Training,M,7,USA,Offline,,99.99,,UPI,Yes,
2023-08-24,Adidas,Running,Other,8.5,USA,Offline,2,59.99,119.98,Credit Card,Yes,0
2024-05-07,Adidas,Running,Other,11,IND,Mobile App,2,120.50,241.00,PayPal,N/A,0
2024-01-31,Reebok,Training,M,N/A,Germany,unknown,,79.99,,UPI,No,1
2023-01-07,ASICS,Training,Other,11,UK,Online,3,,,PayPal,No,1
2023-04-19,Adidas,Training,F,9,USA,unknown,2,79.99,159.98,UPI,N/A,1
2023-03-02,Reebok,Basketball,M,9,UK,unknown,1,59.99,59.99,PayPal,No,0
2023-01-25,ASICS,Running,Unkown,N/A,USA,Offline,2,120.50,241.00,UPI,No,0
2023-11-25,ASICS,Basketball,M,9,Germany,Offline,3,,,PayPal,Yes,0
2023-05-26,Under Armour,Football,M,10,USA,Web,1,,,Credit Card,N/A,1
2024-03-26,Nike,Football,Unkown,10,UK,Web,,79.99,,Unknown,No,
2023-07-10,New Balance,Casual,F,10,Germany,Offline,3,79.99,239.97,Credit Card,No,0
2023-03-19,Adidas,Training,F,8.5,IND,unknown,3,79.99,239.97,Debit Card,N/A,
2023-07-28,Reebok,Football,Unkown,N/A,UK,Offline,3,99.99,299.97,Cash,Yes,1
2023-01-21,New Balance,Football,F,8,USA,Web,3,99.99,299.97,PayPal,N/A,0
2023-01-03,Nike,Basketball,F,N/A,Unkown,Web,2,120.50,241.00,Unknown,Yes,1
2024-05-17,New Balance,Casual,F,9,USA,Online,3,79.99,239.97,Unknown,Yes,1
2024-01-09,Adidas,Training,M,7,IND,Mobile App,1,,,Cash,N/A,
2024-04-21,ASICS,Training,Unkown,8.5,Unkown,Store,,99.99,,Debit Card,No,
2024-07-01,Puma,Basketball,F,9.5,USA,Mobile App,1,59.99,59.99,PayPal,Yes,1
2024-04-16,Under Armour,Casual,M,7,USA,unknown,3,79.99,239.97,PayPal,No,
2023-12-23,Reebok,Basketball,Unkown,10,USA,Mobile App,1,59.99,59.99,Debit Card,Yes,
2024-03-01,Reebok,Running,F,8,USA,Web,1,79.99,79.99,Credit Card,No,
2023-06-05,ASICS,Football,M,N/A,USA,Online,2,79.99,159.98,Credit Card,N/A,
2023-04-02,Adidas,Training,M,8,USA,Web,1,120.50,120.50,Debit Card,Yes,
2024-06-25,ASICS,Training,M,11,UK,Web,2,79.99,159.98,Cash,Yes,1
2024-07-03,ASICS,Basketball,F,8,USA,Store,2,120.50,241.00,Debit Card,Yes,1
2023-10-19,Adidas,Basketball,M,8.5,USA,Offline,,,,PayPal,Yes,0
2023-05-12,Puma,Football,M,7,UK,unknown,2,99.99,199.98,Unknown,N/A,
2023-12-20,Under Armour,Running,F,N/A,USA,Offline,,59.99,,UPI,No,0
2024-01-03,Puma,Football,Other,9,UK,Online,3,,,UPI,Yes,
2023-06-09,Reebok,Running,Other,9,Germany,Offline,2,120.50,241.00,PayPal,No,0
2023-03-03,Nike,Football,M,7,Germany,Offline,1,120.50,120.50,Debit Card,No,0
2024-06-27,Under Armour,Training,Unkown,7,UK,unknown,1,99.99,99.99,Unknown,Yes,1
2023-09-13,Reebok,Football,F,N/A,IND,Web,1,59.99,59.99,UPI,N/A,1
2024-01-15,Under Armour,Training,F,11,Germany,Online,3,99.99,299.97,Debit Card,Yes,0
2024-03-20,Under Armour,Running,F,8,USA,Offline,1,59.99,59.99,Credit Card,No,
2023-08-24,Puma,Running,M,9,Germany,Mobile App,,120.50,,Credit Card,N/A,1
2024-06-13,New Balance,Running,Unkown,8,IND,unknown,3,120.50,361.50,Credit Card,No,1
2023-07-20,Adidas,Running,M,10,IND,Online,1,120.50,120.50,Credit Card,Yes,0
2024-06-27,Adidas,Football,F,8,UK,Online,,99.99,,Credit Card,N/A,0
2023-07-06,Reebok,Casual,Other,N/A,USA,Offline,3,120.50,361.50,Credit Card,N/A,1
2023-12-08,Reebok,Training,M,11,Germany,Web,2,,,Cash,No,1
2023-12-28,Adidas,Training,Unkown,N/A,USA,Online,1,,,Credit Card,Yes,0
2024-02-29,ASICS,Casual,M,8,USA,Online,1,99.99,99.99,Cash,N/A,0
2024-04-23,ASICS,Basketball,F,10,Unkown,Mobile App,3,59.99,179.97,Credit Card,N/A,
2023-10-04,ASICS,Running,Other,9,USA,Store,1,99.99,99.99,PayPal,N/A,
2023-02-08,Under Armour,Football,M,N/A,UK,unknown,3,,,Credit Card,No,0
2024-03-25,New Balance,Basketball,M,9.5,Germany,Online,1,120.50,120.50,Debit Card,No,0
2023-10-21,New Balance,Basketball,F,10,USA,Store,,120.50,,Cash,No,1
2024-06-11,New Balance,Running,F,N/A,USA,Online,3,,,Unknown,Yes,1
2024-03-17,Nike,Casual,M,9,USA,Online,2,59.99,119.98,Cash,Yes,1
2023-01-29,New Balance,Running,F,8.5,Unkown,Mobile App,3,59.99,179.97,PayPal,N/A,0
2023-05-31,ASICS,Casual,F,11,Unkown,Online,1,120.50,120.50,Credit Card,N/A,0
2023-09-24,Reebok,Basketball,F,10,Germany,Mobile App,2,79.99,159.98,UPI,No,1
2023-06-26,Reebok,Football,Other,N/A,USA,Offline,1,99.99,99.99,Debit Card,No,
2023-03-29,Under Armour,Running,F,N/A,IND,Offline,,59.99,,PayPal,No,
2024-05-31,New Balance,Football,Unkown,7,IND,Online,,120.50,,PayPal,Yes,1
2023-05-01,Reebok,Running,Other,9.5,USA,Web,1,,,PayPal,No,1
2024-05-14,Puma,Running,M,9.5,USA,Store,2,99.99,199.98,Unknown,Yes,
2024-03-07,Reebok,Football,F,10,IND,Mobile App,3,,,Cash,Yes,0
2024-04-08,Nike,Training,F,8.5,USA,Web,3,79.99,239.97,Debit Card,No,0
2023-09-06,New Balance,Casual,F,7,Unkown,Mobile App,,99.99,,Debit Card,Yes,
2024-02-14,Nike,Football,F,11,Germany,Web,2,,,Debit Card,N/A,0
2023-03-11,Under Armour,Running,M,11,USA,Offline,1,,,Credit Card,N/A,
2023-09-12,Nike,Training,F,N/A,Germany,Online,2,79.99,159.98,UPI,No,1
2023-02-14,New Balance,Running,M,8.5,USA,Offline,3,,,UPI,Yes,0
2024-05-22,Reebok,Basketball,Unkown,7,UK,unknown,3,59.99,179.97,UPI,Yes,1
2024-03-02,Reebok,Running,F,9,IND,Mobile App,1,120.50,120.50,PayPal,N/A,
2023-02-12,New Balance,Training,M,11,USA,Web,1,120.50,120.50,UPI,No,
2023-04-18,Adidas,Football,Unkown,9.5,IND,Mobile App,3,,,Cash,N/A,
2023-09-12,New Balance,Football,Other,9.5,IND,unknown,,,,Credit Card,Yes,0
2023-09-25,Adidas,Casual,Unkown,9,USA,unknown,1,59.99,59.99,Cash,Yes,1
2024-01-26,Reebok,Running,M,7,UK,Mobile App,1,99.99,99.99,PayPal,N/A,0
2023-08-01,ASICS,Training,M,11,IND,Store,3,79.99,239.97,PayPal,Yes,0
2024-05-12,ASICS,Casual,Other,9,IND,Mobile App,1,59.99,59.99,PayPal,Yes,1
2023-02-18,ASICS,Basketball,Unkown,9.5,Germany,Web,,120.50,,Cash,Yes,0
2024-03-22,Puma,Basketball,M,8.5,Germany,Web,2,59.99,119.98,UPI,N/A,1
2024-04-06,New Balance,Casual,M,9.5,USA,Offline,3,79.99,239.97,UPI,Yes,0
2024-01-26,Puma,Running,M,9.5,IND,Mobile App,2,120.50,241.00,PayPal,Yes,1
2023-02-24,Under Armour,Training,M,9,USA,Store,,79.99,,Debit Card,No,0
2024-05-04,Reebok,Training,Other,8,Germany,Online,,99.99,,Credit Card,Yes,1
2023-10-15,Under Armour,Casual,Other,9.5,USA,Online,1,59.99,59.99,PayPal,Yes,1
2024-04-30,ASICS,Football,F,9,UK,Online,,120.50,,Debit Card,N/A,
2024-01-02,ASICS,Football,Other,9,Germany,Online,1,99.99,99.99,Debit Card,Yes,1
2023-02-24,Reebok,Basketball,F,9.5,IND,unknown,3,79.99,239.97,PayPal,No,
2023-02-19,Puma,Casual,F,11,USA,Online,3,79.99,239.97,Unknown,N/A,
2023-08-27,Under Armour,Basketball,M,7,Germany,Store,3,99.99,299.97,UPI,Yes,0
2024-04-23,Nike,Running,F,10,USA,unknown,2,79.99,159.98,Cash,Yes,
2024-05-18,Under Armour,Football,F,10,IND,unknown,1,120.50,120.50,Unknown,No,0
2023-06-23,New Balance,Football,Unkown,9,USA,Web,2,,,UPI,Yes,
2023-03-04,Under Armour,Running,Other,8.5,UK,Online,,79.99,,Cash,N/A,1
2023-11-29,Adidas,Basketball,F,11,USA,Online,2,99.99,199.98,Unknown,Yes,
2023-03-12,Reebok,Casual,Other,8,Germany,Store,,120.50,,Debit Card,Yes,0
2023-09-18,Nike,Casual,F,8.5,USA,Web,3,99.99,299.97,PayPal,N/A,1
2024-04-06,ASICS,Basketball,F,8,USA,Mobile App,1,59.99,59.99,Cash,N/A,
2023-09-19,New Balance,Casual,M,9,USA,Store,,,,UPI,No,
2023-05-17,ASICS,Training,Other,9.5,UK,Online,1,99.99,99.99,Credit Card,N/A,
2024-01-26,Adidas,Casual,Unkown,10,Germany,Offline,3,79.99,239.97,PayPal,No,1
2023-04-16,Reebok,Running,M,9,UK,Offline,1,,,PayPal,N/A,1
2023-08-06,Nike,Running,F,10,USA,Online,2,59.99,119.98,Credit Card,Yes,
2024-06-18,Reebok,Running,M,7,Unkown,unknown,,120.50,,PayPal,N/A,
2024-05-07,Nike,Casual,M,11,UK,Store,,59.99,,Cash,Yes,0
2023-03-05,Puma,Basketball,Unkown,10,USA,Mobile App,2,,,PayPal,Yes,0
2023-10-10,Reebok,Casual,Other,8,USA,Online,2,79.99,159.98,Debit Card,Yes,0
2024-02-18,Puma,Basketball,Unkown,9.5,Germany,Online,1,99.99,99.99,UPI,Yes,
2023-02-17,Reebok,Basketball,M,8,USA,unknown,,120.50,,Cash,Yes,0
2023-03-30,Nike,Football,F,8.5,USA,Web,1,79.99,79.99,PayPal,N/A,0
2024-04-25,Under Armour,Training,M,9.5,Unkown,Offline,1,99.99,99.99,UPI,N/A,1
2024-01-22,Reebok,Casual,M,7,Unkown,Offline,,79.99,,PayPal,No,
2024-06-16,ASICS,Football,F,8,IND,Online,1,120.50,120.50,UPI,N/A,0
2023-07-04,New Balance,Football,M,7,UK,Offline,,59.99,,Credit Card,Yes,1
2024-03-17,ASICS,Casual,F,9,Germany,Online,3,120.50,361.50,UPI,Yes,
2023-01-06,Under Armour,Football,Other,8.5,Unkown,Store,3,79.99,239.97,Credit Card,No,0
2024-04-12,Reebok,Casual,F,8,USA,Mobile App,1,79.99,79.99,Unknown,N/A,1
2023-10-15,Reebok,Basketball,F,9,USA,Mobile App,,79.99,,Cash,Yes,
2023-03-18,Puma,Basketball,F,8,Unkown,Store,1,99.99,99.99,Unknown,Yes,0
2024-05-12,Adidas,Running,F,9,USA,Store,3,120.50,361.50,Cash,Yes,
2023-01-19,Adidas,Basketball,M,11,USA,Web,1,59.99,59.99,Debit Card,No,1
2023-10-13,Adidas,Casual,F,8.5,IND,Online,2,,,Credit Card,Yes,0
2024-06-16,ASICS,Football,F,8,USA,Web,2,79.99,159.98,Credit Card,No,
2024-01-18,Nike,Basketball,F,7,USA,Online,,59.99,,PayPal,Yes,1
2023-07-02,Reebok,Running,Unkown,7,IND,Offline,1,59.99,59.99,Cash,Yes,
2023-05-20,Under Armour,Football,F,8.5,USA,Online,1,59.99,59.99,Cash,Yes,
2023-03-30,ASICS,Basketball,Unkown,11,UK,unknown,3,,,Debit Card,N/A,
2024-04-24,New Balance,Basketball,Other,N/A,USA,Web,2,120.50,241.00,Unknown,Yes,
2024-06-11,Under Armour,Basketball,F,8,UK,unknown,,79.99,,Credit Card,Yes,0
2023-12-07,ASICS,Casual,M,10,USA,Online,2,99.99,199.98,Cash,Yes,1
2024-01-04,Under Armour,Training,Other,9,Germany,Mobile App,3,,,Credit Card,No,0
2024-03-21,Adidas,Casual,F,10,IND,Store,,120.50,,PayPal,N/A,1
2023-11-07,Under Armour,Basketball,M,9,Unkown,Online,3,79.99,239.97,UPI,Yes,1
2024-04-01,Reebok,Casual,Other,8.5,USA,Store,3,59.99,179.97,Cash,No,1
2023-07-07,Nike,Casual,Other,8.5,USA,Online,1,,,Cash,Yes,
2023-01-29,Nike,Running,M,9.5,USA,Mobile App,1,79.99,79.99,Unknown,Yes,1
2023-12-03,Nike,Training,F,7,Germany,unknown,,120.50,,PayPal,Yes,1
2023-11-19,Nike,Training,F,N/A,IND,Mobile App,1,79.99,79.99,UPI,Yes,1
2023-06-11,Puma,Training,Unkown,9,IND,unknown,1,59.99,59.99,Unknown,N/A,0
2024-03-26,Nike,Football,M,N/A,UK,Offline,3,59.99,179.97,Cash,N/A,
2023-02-20,ASICS,Running,M,7,Germany,Store,3,59.99,179.97,Unknown,N/A,1
2023-11-08,New Balance,Running,M,11,IND,Offline,1,79.99,79.99,Credit Card,No,0
2023-02-16,Puma,Casual,M,10,IND,Mobile App,3,59.99,179.97,PayPal,No,
2024-01-03,Puma,Training,M,8.5,Germany,Online,2,99.99,199.98,Credit Card,Yes,0
2024-05-13,Reebok,Casual,M,8,Unkown,Web,1,59.99,59.99,Unknown,No,0
2023-09-27,ASICS,Training,Unkown,10,UK,Mobile App,2,120.50,241.00,UPI,Yes,
2024-01-19,Reebok,Football,F,8.5,IND,Online,1,59.99,59.99,Debit Card,No,
2023-12-23,Reebok,Basketball,Other,9,Germany,Offline,1,120.50,120.50,UPI,Yes,0
2024-07-04,Nike,Training,Unkown,9,UK,Offline,2,,,UPI,Yes,1
2023-03-13,Nike,Football,Unkown,7,IND,Offline,1,,,Credit Card,N/A,
2024-02-28,Nike,Running,M,9.5,Germany,Offline,3,79.99,239.97,Debit Card,N/A,1
2023-10-16,New Balance,Casual,F,N/A,IND,Mobile App,3,120.50,361.50,Debit Card,Yes,1
2024-03-09,Under Armour,Training,M,9,USA,unknown,2,120.50,241.00,Debit Card,No,0
2023-12-29,Reebok,Running,Unkown,9,USA,Web,2,59.99,119.98,Credit Card,Yes,0
2023-06-15,ASICS,Training,M,9,USA,Store,1,79.99,79.99,PayPal,Yes,
2024-05-15,Reebok,Running,M,9.5,UK,Mobile App,1,99.99,99.99,UPI,Yes,
2023-03-25,ASICS,Football,Unkown,N/A,USA,unknown,3,,,Unknown,Yes,0
2024-06-13,Reebok,Casual,Unkown,10,USA,Mobile App,1,99.99,99.99,Cash,N/A,1
2024-06-04,Under Armour,Casual,Other,8.5,IND,Online,,79.99,,Unknown,Yes,
2023-05-22,Nike,Running,F,10,IND,Mobile App,,79.99,,Debit Card,No,1
2023-06-09,Reebok,Basketball,Unkown,10,USA,unknown,3,59.99,179.97,PayPal,Yes,1
2024-03-07,ASICS,Running,F,7,UK,Online,2,59.99,119.98,UPI,No,1
2023-05-15,Puma,Training,Unkown,8,UK,Store,,120.50,,Unknown,No,1
2023-05-14,Nike,Football,Other,9.5,UK,Online,1,120.50,120.50,Unknown,Yes,0
2023-08-25,Puma,Football,F,8,Unkown,Offline,,120.50,,Debit Card,Yes,
2023-01-24,Nike,Football,Unkown,8,Germany,Store,2,,,Cash,N/A,1
2023-06-12,Nike,Basketball,F,11,USA,Mobile App,2,59.99,119.98,Cash,No,1
2023-06-04,Reebok,Football,M,7,IND,Web,1,79.99,79.99,PayPal,Yes,0
2024-02-07,Reebok,Training,M,9.5,IND,Store,1,120.50,120.50,Credit Card,Yes,
2023-10-21,Reebok,Football,F,11,UK,unknown,3,59.99,179.97,Debit Card,N/A,0
2023-12-19,Reebok,Training,M,10,USA,Offline,3,,,Cash,No,0
2023-05-01,Under Armour,Football,Unkown,9,IND,unknown,3,79.99,239.97,PayPal,Yes,0
2023-06-04,ASICS,Football,F,8,Germany,Offline,1,,,Unknown,No,
2023-11-15,New Balance,Football,Other,10,UK,Mobile App,1,,,UPI,No,1
2023-10-16,Puma,Casual,F,10,UK,Store,2,99.99,199.98,Debit Card,Yes,
2023-09-04,New Balance,Football,M,7,IND,unknown,1,99.99,99.99,UPI,Yes,0
2024-02-04,Reebok,Football,F,11,IND,Offline,3,120.50,361.50,UPI,No,0
2024-01-15,Reebok,Football,Unkown,9.5,USA,Web,,99.99,,Debit Card,Yes,1
2023-03-22,New Balance,Running,F,8.5,IND,Mobile App,3,99.99,299.97,Credit Card,Yes,1
2024-02-13,Puma,Casual,M,9.5,IND,Web,2,99.99,199.98,Debit Card,Yes,1
2023-01-14,Under Armour,Casual,M,11,USA,Web,3,79.99,239.97,Credit Card,Yes,1
2023-09-29,Adidas,Football,M,11,IND,Store,2,79.99,159.98,Debit Card,Yes,0
2024-02-27,Nike,Running,M,8,Germany,Mobile App,,79.99,,UPI,No,1
2023-05-04,Reebok,Running,F,11,IND,Offline,3,,,Debit Card,Yes,
2023-10-14,New Balance,Football,Other,11,Germany,Online,2,120.50,241.00,Credit Card,No,1
2023-06-17,Reebok,Basketball,Unkown,9,UK,Web,1,,,Cash,No,1
2024-03-16,Reebok,Running,M,11,USA,unknown,3,120.50,361.50,Credit Card,Yes,1
2024-03-25,Puma,Basketball,Unkown,7,USA,Online,1,59.99,59.99,Debit Card,No,
2023-07-02,Puma,Football,Unkown,10,USA,Web,2,59.99,119.98,Credit Card,N/A,0
2023-08-21,New Balance,Running,M,9,USA,Offline,1,79.99,79.99,Credit Card,No,0
2023-12-21,Under Armour,Football,F,7,USA,Mobile App,2,,,Unknown,No,1
2023-12-19,Puma,Training,F,9,USA,Offline,3,,,Unknown,No,1
2023-07-14,Under Armour,Football,Unkown,10,IND,Offline,2,59.99,119.98,Debit Card,No,0
2024-03-13,Nike,Running,F,N/A,USA,Mobile App,3,59.99,179.97,Debit Card,No,
2024-05-24,Nike,Running,M,8,USA,Web,2,79.99,159.98,Credit Card,Yes,
2023-08-16,Reebok,Football,Unkown,11,Unkown,Store,2,59.99,119.98,Cash,No,1
